positiv;25.07.2016 09:15; GoodLuckEveryone - like the magician says, pick any card - hoping its mine! fantasticbeasts wand hallh sdcc2016 beawizard;[{u'indices': [13, 30], u'text': u'GoodLuckEveryone'}, {u'indices': [90, 106], u'text': u'fantasticbeasts'}, {u'indices': [107, 112], u'text': u'wand'}, {u'indices': [113, 119], u'text': u'hallh'}, {u'indices': [120, 129], u'text': u'sdcc2016'}, {u'indices': [130, 140], u'text': u'beawizard'}]
neutral;25.07.2016 09:03; Hey guys, any chance you'll get the sdcc funimation Beerus pop vinyl atall?;[]
negativ;25.07.2016 09:04; Hi, Dan, our SDCC haul went up on Thursday night, sorry that wasn't one of the ones we have;[]
neutral;25.07.2016 09:10; I'm already getting ideas. ;[]
neutral;25.07.2016 09:07;" JUSTICE LEAGUE Trailer - Easter Eggs &amp; Things Missed SDCC video justice league trailer easter eggs";[{u'indices': [81, 86], u'text': u'SDCC'}, {u'indices': [87, 93], u'text': u'video'}, {u'indices': [94, 102], u'text': u'justice'}, {u'indices': [103, 110], u'text': u'league'}, {u'indices': [111, 119], u'text': u'trailer'}, {u'indices': [120, 127], u'text': u'easter'}, {u'indices': [128, 133], u'text': u'eggs'}]
negativ;25.07.2016 09:16; Not Emily, his wife. She went and stalked him at SDCC when she didnt need to be there, and she looked so out of place.;[]
positiv;25.07.2016 09:17; such a beautiful outfit!!  Stunning! I can't wait seeing you kicking assume again in s2 ;[]
positiv;25.07.2016 09:12; this looked amazing ;[]
neutral;25.07.2016 09:17;" Trailer du SDCC ""Meet Evil Herself"" en VOSTFR : ";[{u'indices': [23, 28], u'text': u'SDCC'}]
neutral;25.07.2016 09:21; well yeh, at least we got a pic y'know. seriously, if we got a least one at sdcc, I would have been satisfied for like 5 years -;[]
positiv;25.07.2016 09:17; Wishing you an awesome upcoming week Miss Volz! Hope your SDCC was good!;[]
neutral;25.07.2016 08:55;"""Can't let you do that StarFox"" starfoxsdcc2016sdcccosplay ";[]
neutral;25.07.2016 09:13;$15,000+ for a Funko Pop? Seriously? ;[{u'indices': [15, 21], u'text': u'Funko'}]
negativ;25.07.2016 08:53;*dead* ;[]
neutral;25.07.2016 08:57;[VIDEO] Kat and the cast of WynonnaEarp at the SDCC 2016 panel. (via kindaoffkilter on youtube) 1: ;[{u'indices': [28, 40], u'text': u'WynonnaEarp'}]
neutral;25.07.2016 09:04;2016 SDCC Exclusive Hasbro Star Wars Black Series Obi Wan Comic Con ;[]
neutral;25.07.2016 09:00;2016 SDCC Exclusive Hasbro Star Wars Black Series Obi Wan Comic Con ;[]
neutral;25.07.2016 09:02;2016 SDCC Exclusive Hasbro Star Wars Black Series Obi Wan Comic Con  StarWars ;[{u'indices': [92, 101], u'text': u'StarWars'}]
neutral;25.07.2016 09:17;2016 SDCC Exclusive Marvel Legends The Raft Set Spiderman (loose) Action figure  ;[]
positiv;25.07.2016 08:56;45 Awesome Photos of Marvel Toys at SDCC 2016  TX to IGN;[]
neutral;25.07.2016 09:00;A new heir to house Bolton. ;[]
neutral;25.07.2016 08:57;Actually Tom had to think as to whether or not he'd been shot. He also took a long time to come up with three. ;[]
neutral;25.07.2016 09:06;"Aliens -  Weaver Talks ""Aliens"" Future At SDCC Panel  aliens";[{u'indices': [77, 84], u'text': u'aliens'}]
neutral;25.07.2016 08:58;All the big news from SDCC last weekend ;[{u'indices': [22, 27], u'text': u'SDCC'}]
neutral;25.07.2016 08:58;Amanda with Mark and Tom at the Comic Con. SDCC ;[{u'indices': [43, 48], u'text': u'SDCC'}]
neutral;25.07.2016 09:06;"'American Horror Story' season 6 spoilers: Theme unveiled at the SDCC?; Emma Roberts teases ...: The show's e... ";[]
neutral;25.07.2016 09:06;"American Horror Story Season 6 Theme Hinted At SDCC; Horror Hospital, Experiments On ...: Did FX reveal the t... ";[]
negativ;25.07.2016 09:14;Are you at SDCC? Check out the  Fearless VR Experience by  This is so creepy. FXSDCC ;[{u'indices': [11, 16], u'text': u'SDCC'}, {u'indices': [47, 50], u'text': u'VR'}, {u'indices': [99, 106], u'text': u'FXSDCC'}]
negativ;25.07.2016 09:19;"As much I love Jensen &amp; Co, I am sad to see that apparently Jared was ''not enough'' to lead a solo panel SDCC NerdHQ";[{u'indices': [110, 115], u'text': u'SDCC'}, {u'indices': [116, 123], u'text': u'NerdHQ'}]
neutral;25.07.2016 09:07;At SDCC2016, we talked with RuthConnell, Supernatural's Rowena .   ;[{u'indices': [3, 12], u'text': u'SDCC2016'}, {u'indices': [29, 41], u'text': u'RuthConnell'}, {u'indices': [43, 56], u'text': u'Supernatural'}, {u'indices': [59, 66], u'text': u'Rowena'}]
positiv;25.07.2016 09:03;Aww cutie ;[]
positiv;25.07.2016 08:59;beautiful ;[]
neutral;25.07.2016 09:07;BENEDICT CUMBERBATCH | SDCC 2016 | What he says about Sherlock's Locks!! ;[]
neutral;25.07.2016 09:04;BenedictCumberbatch at SDCC2016 :-) (fr.  home for one night only so had to do an edit.... ;[{u'indices': [0, 20], u'text': u'BenedictCumberbatch'}, {u'indices': [24, 33], u'text': u'SDCC2016'}]
neutral;25.07.2016 09:22;Bone-Crunching New Footage From LUKE CAGE In Marvel And Netflix's SDCC Sizzle Reel ;[]
positiv;25.07.2016 09:00;Bonnie is the only good thing about it. Good. ;[]
neutral;25.07.2016 08:55;Bree Turner SDCC2016 Grimm ;[{u'indices': [12, 21], u'text': u'SDCC2016'}, {u'indices': [22, 28], u'text': u'Grimm'}]
neutral;25.07.2016 09:22;BTS of  interview with comicconhq. SDCC2016  Hilton San Diego Bayfront ;[{u'indices': [0, 4], u'text': u'BTS'}, {u'indices': [42, 51], u'text': u'SDCC2016'}]
neutral;25.07.2016 09:23;btw, which team are you? PokemonGO ;[{u'indices': [25, 35], u'text': u'PokemonGO'}]
positiv;25.07.2016 09:23;Bye SanDiegoComicCon! It was swell! See you all next year... SDCC ;[{u'indices': [4, 21], u'text': u'SanDiegoComicCon'}, {u'indices': [62, 67], u'text': u'SDCC'}]
neutral;25.07.2016 09:19;Bye sdcc2016 it's time for reality. ;[{u'indices': [4, 13], u'text': u'sdcc2016'}]
neutral;25.07.2016 09:09;Call of Duty's SDCC narrative panel is all about spaceships, backstory and Kit Harington  CallofDuty;[{u'indices': [113, 124], u'text': u'CallofDuty'}]
negativ;25.07.2016 09:10;Can't believe SDCC is over. Made it back after a 10+ hour drive thanks to various traffic and accidents along the way back.;[]
neutral;25.07.2016 09:22;CAPTAIN SWAN ;[]
positiv;25.07.2016 09:16;Catching up on all the sweet news from SDCC2016 and it's started well.  as Carol Danvers followed by the WonderWoman trailer;[{u'indices': [39, 48], u'text': u'SDCC2016'}, {u'indices': [117, 129], u'text': u'WonderWoman'}]
neutral;25.07.2016 09:03;Caught up on SDCC trailers, Justice League and King Arthur (Guy Ritchie does fantasy!?!YES!) highlights for me ;[{u'indices': [13, 18], u'text': u'SDCC'}]
neutral;25.07.2016 09:12;Check out Guardians Of The Galaxy Vol. 2 Marvel SDCC Exclusive Concept Art Print IN HAND   via ;[]
neutral;25.07.2016 09:12;Check out Mondo Exclusive Mega Man Capcom Lapel Pin SDCC 2016 One Up 1up Enamel Nintendo   via ;[]
neutral;25.07.2016 09:09;Check out SDCC 2016 DC PIN SET BATMAN SUPERMAN ROBIN REBIH WATCHMEN    via ;[]
neutral;25.07.2016 09:13;Check out SDCC 2016 DC PIN SET REBIH WATCHMEN TRINITY BATMAN SUPERMAN WONDER WOMAN ROBIN   via ;[]
neutral;25.07.2016 09:12;Check out SDCC 2016 Exclusive Hasbro Micronauts PHAROID Classics Set - In Hand + comic Hasbro  via ;[{u'indices': [87, 94], u'text': u'Hasbro'}]
neutral;25.07.2016 09:09;Check out SDCC 2016 HELLBOY DARK HORSE TOTE BAG MIGNOLA    via ;[]
neutral;25.07.2016 09:09;Check out Sdcc 2016 Mattel Mighty Minis Dean Ambrose Mattel  via ;[{u'indices': [53, 60], u'text': u'Mattel'}]
neutral;25.07.2016 09:09;Check out Sdcc KingdomHearts Unchained poster square Enix Disney   via ;[{u'indices': [10, 15], u'text': u'Sdcc'}, {u'indices': [16, 30], u'text': u'KingdomHearts'}]
neutral;25.07.2016 09:09;Check out Super 7 / MUTO He-Man Token / Coin SDCC 2016    via ;[]
neutral;25.07.2016 09:08;"Check out WonderWoman's badass official trailer SDCC2016  MORE &gt;&gt; ";[{u'indices': [10, 22], u'text': u'WonderWoman'}, {u'indices': [49, 58], u'text': u'SDCC2016'}]
neutral;25.07.2016 09:00;Claire Coffee SDCC2016 Grimm ;[{u'indices': [14, 23], u'text': u'SDCC2016'}, {u'indices': [24, 30], u'text': u'Grimm'}]
neutral;25.07.2016 09:04;"Cockles Pretty Please does any have any Pictures of Jensen &amp; Misha at SDCC2016 they can send me? Really want some for my TL.";[{u'indices': [0, 8], u'text': u'Cockles'}, {u'indices': [75, 84], u'text': u'SDCC2016'}]
neutral;25.07.2016 09:17;Cody and Dylan with a fan at SDCC ;[]
positiv;25.07.2016 09:20;CODY IS SO CUTE OMG I CRI ;[]
positiv;25.07.2016 09:11;Comic-Con keeping me busy this morning.... Must watch ALL the trailers! SDCC2016;[{u'indices': [72, 81], u'text': u'SDCC2016'}]
neutral;25.07.2016 09:15;"Comics JUSTICELEAGUE SDCC 2016 RECAP (20-24 Julio, 2016) [Pics, vids &amp; info]  ";[{u'indices': [0, 7], u'text': u'Comics'}, {u'indices': [8, 22], u'text': u'JUSTICELEAGUE'}, {u'indices': [23, 28], u'text': u'SDCC'}]
neutral;25.07.2016 09:06;Community Download: Which SDCC VR Experience Has You Most Excited?    via  VirtualReality vr;[{u'indices': [108, 123], u'text': u'VirtualReality'}, {u'indices': [124, 127], u'text': u'vr'}]
neutral;25.07.2016 09:05;"COSTUME N JACKETS
VIEW: 

SDCC2016 climatechange UpUpCronulla LaCourse SITG2016 0 ";[{u'indices': [49, 58], u'text': u'SDCC2016'}, {u'indices': [59, 73], u'text': u'climatechange'}, {u'indices': [74, 87], u'text': u'UpUpCronulla'}, {u'indices': [88, 97], u'text': u'LaCourse'}, {u'indices': [98, 107], u'text': u'SITG2016'}]
neutral;25.07.2016 09:16;Created by the crazy, scary cool  FXSDCC SDCC2016 AmericanHorrorStory VR ;[{u'indices': [48, 55], u'text': u'FXSDCC'}, {u'indices': [56, 65], u'text': u'SDCC2016'}, {u'indices': [66, 86], u'text': u'AmericanHorrorStory'}, {u'indices': [87, 90], u'text': u'VR'}]
positiv;25.07.2016 09:23;Cuteness!! ;[]
neutral;25.07.2016 09:23;EXACTLY ;[]
neutral;25.07.2016 08:57;Film news and updates is out!  Stories via  sdcc sdcc2016;[{u'indices': [73, 78], u'text': u'sdcc'}, {u'indices': [79, 88], u'text': u'sdcc2016'}]
neutral;25.07.2016 09:23;First Full Trailer Released For Fantastic Beasts And Where To Find Them:  EddieRedmayne ;[{u'indices': [97, 111], u'text': u'EddieRedmayne'}]
positiv;25.07.2016 09:21;From CaptainMarvel to Mantis: 12 badass women of the Marvel Cinematic Universe at SDCC2016  ;[{u'indices': [5, 19], u'text': u'CaptainMarvel'}, {u'indices': [83, 92], u'text': u'SDCC2016'}]
neutral;25.07.2016 09:09;funkopops  Duck Dodgers White Gamma SDCC 2016 Exclusive Funko Pop!  ;[{u'indices': [0, 10], u'text': u'funkopops'}]
neutral;25.07.2016 09:10;funkopops  Funko Pop! Dragon Ball Z Metallic Beerus + Card - SDCC 2016 Exclusive  ;[{u'indices': [0, 10], u'text': u'funkopops'}]
neutral;25.07.2016 09:16;"GAINED FREE 88 NEW FOLLOWERS   SDCC2016 Pagan TowerofTerror";[{u'indices': [54, 63], u'text': u'SDCC2016'}, {u'indices': [65, 71], u'text': u'Pagan'}, {u'indices': [73, 87], u'text': u'TowerofTerror'}]
positiv;25.07.2016 08:59;GOOD ;[]
positiv;25.07.2016 08:53;Good morning Monday! Catching up on all the SDCC2016 trailers and news - what are you most excited for?!;[{u'indices': [44, 53], u'text': u'SDCC2016'}]
positiv;25.07.2016 09:20;GOSH !!!!!!!! SPOILER !!!!!!! Opening of the Supernatural Panel at SDCC ;[{u'indices': [14, 22], u'text': u'SPOILER'}]
neutral;25.07.2016 09:22;Gotta go fast!  sdcc2016 sdcc sonic ;[{u'indices': [30, 39], u'text': u'sdcc2016'}, {u'indices': [40, 45], u'text': u'sdcc'}, {u'indices': [46, 52], u'text': u'sonic'}]
positiv;25.07.2016 09:07;Great new, original, and fresh intro for Marvel. Badass. ;[]
positiv;25.07.2016 09:16;"Great team!!!
TheOriginals SDCC2016 
 &amp;  
 ";[{u'indices': [14, 27], u'text': u'TheOriginals'}, {u'indices': [28, 37], u'text': u'SDCC2016'}]
neutral;25.07.2016 09:09;Hahaha WAAAAHHH!! I wanna see, wanna see the Cosplay! Wanna sit down in hall... Which one is it! Oh H. sdcc ;[{u'indices': [103, 108], u'text': u'sdcc'}]
negativ;25.07.2016 09:15;Having sdcc withdrawals;[]
neutral;25.07.2016 09:16;Hello all at SDCC2016 please watch our ambitious Batman vs Jack the Ripper fan film  Thanks! Ripper horror;[{u'indices': [13, 22], u'text': u'SDCC2016'}, {u'indices': [50, 57], u'text': u'Batman'}, {u'indices': [118, 125], u'text': u'Ripper'}, {u'indices': [126, 133], u'text': u'horror'}]
neutral;25.07.2016 09:16;Here's what we learned about TeenWolfSeason6 from SDCC 2016.  TeenWolfSDCC TeenWolf;[{u'indices': [29, 45], u'text': u'TeenWolfSeason6'}, {u'indices': [86, 99], u'text': u'TeenWolfSDCC'}, {u'indices': [100, 109], u'text': u'TeenWolf'}]
neutral;25.07.2016 09:21;Ho aggiunto un video a una playlist di   BENEDICT CUMBERBATCH | SDCC 2016 | What he says about;[]
neutral;25.07.2016 09:11;Honoring Spock: Adam Nimoy on his father's legacy at Star Trek's 50th anniversary  via ;[]
positiv;25.07.2016 09:05;"human anchors is a yes from me

 ";[]
neutral;25.07.2016 08:57;"I added a video to a  playlist  JUSTICE LEAGUE Trailer - Easter Eggs &amp; Things Missed SDCC";[{u'indices': [120, 125], u'text': u'SDCC'}]
neutral;25.07.2016 08:57;"I added a video to a  playlist  WONDER WOMAN Trailer - Easter Eggs &amp; Things Missed SDCC";[{u'indices': [118, 123], u'text': u'SDCC'}]
positiv;25.07.2016 09:04;I finally know what  looks like. Love her version of HarleyQuinn from the Arkham Games. Loved the pics from SDCC2016.;[{u'indices': [64, 76], u'text': u'HarleyQuinn'}, {u'indices': [120, 129], u'text': u'SDCC2016'}]
positiv;25.07.2016 09:22;I have watched A LOT of SDCC stuff, but TheVampireDiaries' cast drunk on TVLine is my favourite ;[{u'indices': [40, 58], u'text': u'TheVampireDiaries'}]
positiv;25.07.2016 09:02;I liked a  video  Marvel Studios SDCC 2016 Panel Highlights! (Nerdist News w/ Jessica Chobot);[]
positiv;25.07.2016 09:11;I liked a  video  Opening of the Supernatural Panel at SDCC;[]
positiv;25.07.2016 09:20;"I liked a  video from   JUSTICE LEAGUE Drop In SDCC2016 TRAILER Review &amp; Brake Down";[{u'indices': [92, 101], u'text': u'SDCC2016'}]
positiv;25.07.2016 09:19;I liked a  video from   SDCC 2016: Supernatural - Jared Padalecki;[]
positiv;25.07.2016 09:19;I liked a  video from   SDCC 2016: Supernatural - Jared Padalecki;[]
positiv;25.07.2016 09:14;I live for John Barrowman oh myyyy ;[]
positiv;25.07.2016 08:55;I LOV THI ;[]
neutral;25.07.2016 09:00;"I posted 62 photos on Facebook in the album ""SDCC 2016"" ";[]
negativ;25.07.2016 08:57;I returned from SDCC and have found that my house has turned into an ant hill. I hate summer.;[{u'indices': [16, 21], u'text': u'SDCC'}]
negativ;25.07.2016 09:16;I saw a photo of Mads from SDCC and I was actually terrified of the guy. Dunno.;[]
positiv;25.07.2016 08:58;i saw the most important thing, the impala ;[]
negativ;25.07.2016 08:53;I still have plenty of time to ruin those movies too ;[]
neutral;25.07.2016 09:01;I waited 4 years for this ;[]
neutral;25.07.2016 09:00;If you've not seen it check out the trailer for Final Fantasy XV's Kingsglaive Movie.  SDCC2016;[{u'indices': [110, 119], u'text': u'SDCC2016'}]
negativ;25.07.2016 09:08;"I'm actually extremely jealous of everyone who got to go to SDCC. There were SOOOOO MANY celebs I wanted to meet.
Note to self: Future goals";[]
negativ;25.07.2016 09:15;I'm gonna cry I just wanna be at SDCC;[]
positiv;25.07.2016 09:01;I'm in love with Wonder Woman. ;[]
neutral;25.07.2016 09:19;im not the only one ;[]
positiv;25.07.2016 09:11;"im so happy to be home but sdcc was so much fun mostly thanks to two of my best friends :'&gt;";[]
neutral;25.07.2016 09:18;im thinking  just upped its game with  ;[]
neutral;25.07.2016 09:11;In other news, Gal Gadot's pics from SDCC are absolutely g o r g e o u s?? allowmetodigress;[{u'indices': [75, 92], u'text': u'allowmetodigress'}]
negativ;25.07.2016 09:16;Is SDCC about comics anymore? It seems more like e3 in July...;[{u'indices': [3, 8], u'text': u'SDCC'}, {u'indices': [50, 53], u'text': u'e3'}]
neutral;25.07.2016 08:55;it is going to get big, and bigger VR  ;[{u'indices': [35, 38], u'text': u'VR'}]
neutral;25.07.2016 09:12;"I've not been paying any attn at all to SDCC. Looks like I'll be catching up on movie trailers &amp; geek news when I get home.";[]
neutral;25.07.2016 09:05;"Jackson 
1 DNCinPHL
2 PowerTV
3 PentaCon2k16
4 msnewsnow
5 SDCC
6 Fort Myers
7 Aldon Smith
12 Oahu ";[{u'indices': [11, 20], u'text': u'DNCinPHL'}, {u'indices': [23, 31], u'text': u'PowerTV'}, {u'indices': [34, 47], u'text': u'PentaCon2k16'}, {u'indices': [50, 60], u'text': u'msnewsnow'}, {u'indices': [63, 68], u'text': u'SDCC'}]
neutral;25.07.2016 09:18;John's fantasy come true ;[]
neutral;25.07.2016 09:11;"Just get Lana Del Rey to do a spooky cover of ""Sugar, Sugar"" and you're all set. ";[]
positiv;25.07.2016 09:02;Just what you need on a Monday morning! DoctorWho StarWars SDCC lightsaber TimeLord TheForce comforttv ;[{u'indices': [40, 50], u'text': u'DoctorWho'}, {u'indices': [51, 60], u'text': u'StarWars'}, {u'indices': [61, 66], u'text': u'SDCC'}, {u'indices': [67, 78], u'text': u'lightsaber'}, {u'indices': [79, 88], u'text': u'TimeLord'}, {u'indices': [89, 98], u'text': u'TheForce'}, {u'indices': [99, 109], u'text': u'comforttv'}]
neutral;25.07.2016 09:05;Keep an eye open for this new Independent short fan-o-rama. A live action Futurama film. SDCC ;[{u'indices': [48, 52], u'text': u'fan'}, {u'indices': [75, 84], u'text': u'Futurama'}, {u'indices': [91, 96], u'text': u'SDCC'}]
neutral;25.07.2016 08:58;Kid Toys SDCC 2016 Exclusive Entertainment Earth Batman v Superman The Jokers Wild Big Sales Deals . .  .;[{u'indices': [0, 4], u'text': u'Kid'}, {u'indices': [5, 10], u'text': u'Toys'}, {u'indices': [51, 58], u'text': u'Batman'}, {u'indices': [90, 96], u'text': u'Sales'}, {u'indices': [97, 103], u'text': u'Deals'}]
neutral;25.07.2016 09:19;KingArthur gets Guy Ritchie  treatment in Legend of the Sword trailer. SDCC ComicCon  ;[{u'indices': [0, 11], u'text': u'KingArthur'}, {u'indices': [72, 77], u'text': u'SDCC'}, {u'indices': [78, 87], u'text': u'ComicCon'}]
positiv;25.07.2016 09:19;Last day of sdcc2016 was awesome. Swagger level... At 1000! ;[{u'indices': [12, 21], u'text': u'sdcc2016'}]
positiv;25.07.2016 08:54;LOVE U GUYS SM ;[]
positiv;25.07.2016 09:16;"Loved all the trailers from SDCC2016 ESP WonderWoman, KongSkullIsland &amp; DoctorStrange";[{u'indices': [28, 37], u'text': u'SDCC2016'}, {u'indices': [42, 54], u'text': u'WonderWoman'}, {u'indices': [56, 72], u'text': u'KongSkullIsland'}, {u'indices': [79, 93], u'text': u'DoctorStrange'}]
positiv;25.07.2016 09:16;Lovely pic of a happy Liam Sharp! ;[]
positiv;25.07.2016 09:19;Man Proposes To His Girlfriend At Comic Con Aliens Panel SDCC ;[{u'indices': [57, 62], u'text': u'SDCC'}]
neutral;25.07.2016 09:12;"Marvel Animation announces Avengers: Secret Wars, releases teaser for Rocket &amp; Groot shorts ";[]
neutral;25.07.2016 09:07;Marvel's Agents of S.H.I.E.L.D. Season 4 Teaser from SDCC 2016  AgentsOfSHIELD GhostRider Marvel MarvelSDCC SDCC;[{u'indices': [87, 102], u'text': u'AgentsOfSHIELD'}, {u'indices': [103, 114], u'text': u'GhostRider'}, {u'indices': [115, 122], u'text': u'Marvel'}, {u'indices': [123, 134], u'text': u'MarvelSDCC'}, {u'indices': [135, 140], u'text': u'SDCC'}]
neutral;25.07.2016 09:18;Marvel's Iron Fist - SDCC - First Look - Netflix [HD]  via ;[]
neutral;25.07.2016 09:17;Marvels The Defenders | official SDCC trailer (2016) Netflix San Diego C...  via ;[]
neutral;25.07.2016 08:54;Mate, you're not even Jim Gordon yet. ;[]
positiv;25.07.2016 09:07;Me wants ;[]
positiv;25.07.2016 08:54;Michael B Jordan so perfect in every way ;[]
neutral;25.07.2016 09:21;morning. now that I had some decent sleep, and some breakfast, it's time to catch up with everythng SDCC. *cracks knuckles*;[{u'indices': [100, 105], u'text': u'SDCC'}]
neutral;25.07.2016 09:09;Mr. DickHead ;[]
neutral;25.07.2016 08:59;Multiple pictures coming out of SDCC2016 of Norman Reedus with JDM have me at peak fluster.;[{u'indices': [32, 41], u'text': u'SDCC2016'}]
positiv;25.07.2016 09:11;My  StarWars jersey was a hit at SDCC2016 got lots of compliments on it, even Silent Bob agrees ;[{u'indices': [12, 21], u'text': u'StarWars'}, {u'indices': [42, 51], u'text': u'SDCC2016'}]
positiv;25.07.2016 09:06;My feed is a mix of SONA and post-SDCC Benedict Cumberbatch goodies, so all is good :));[]
neutral;25.07.2016 09:09;Nathan Fillion NerdHQ SDCC 2016 Con Man Panel - Twelfth Precinct ;[]
neutral;25.07.2016 09:17;New  artwork SDCC2016 SDCC CWSDCC Riverdale Archie archiecomics comics ComicCon ComicCon2016 ;[{u'indices': [26, 35], u'text': u'SDCC2016'}, {u'indices': [36, 41], u'text': u'SDCC'}, {u'indices': [42, 49], u'text': u'CWSDCC'}, {u'indices': [50, 60], u'text': u'Riverdale'}, {u'indices': [61, 68], u'text': u'Archie'}, {u'indices': [69, 82], u'text': u'archiecomics'}, {u'indices': [83, 90], u'text': u'comics'}, {u'indices': [91, 100], u'text': u'ComicCon'}, {u'indices': [101, 114], u'text': u'ComicCon2016'}]
negativ;25.07.2016 08:55;"Nothing like coming back from SDCC with a delayed flight &amp; the house being 100 degrees due to a non functioning AC...ffff..antastic..";[{u'indices': [30, 35], u'text': u'SDCC'}]
positiv;25.07.2016 09:20;Now that SDCC2016 ia over for this year the best thing I can so now is get on the Internet and buy,buy,buy. Marvel HotToys DC TWD FTWD;[{u'indices': [9, 18], u'text': u'SDCC2016'}, {u'indices': [109, 116], u'text': u'Marvel'}, {u'indices': [117, 125], u'text': u'HotToys'}, {u'indices': [126, 129], u'text': u'DC'}, {u'indices': [130, 134], u'text': u'TWD'}, {u'indices': [135, 140], u'text': u'FTWD'}]
neutral;25.07.2016 09:23;"oK NOTED
grantgustin SDCC2016 ";[{u'indices': [9, 21], u'text': u'grantgustin'}, {u'indices': [22, 31], u'text': u'SDCC2016'}]
positiv;25.07.2016 09:06;"OMG DEAN SO HOT
AND SAM ALL TIED UP LIKE A SEXY TOY ";[]
positiv;25.07.2016 08:59;Oooh, nice. ;[]
neutral;25.07.2016 09:20;Opening of the Supernatural Panel at SDCC  via ;[]
neutral;25.07.2016 08:57;Other great Comic-Con draws to a close. But we've still got more news to show you. So stick around... ;[]
neutral;25.07.2016 08:57;Pinback Bobble Dorbz Batman Returns 3 pack Batman, Catwoman, Penguin Funko SDCC 2016 EXCLUSIVE  Store Mall;[{u'indices': [0, 8], u'text': u'Pinback'}, {u'indices': [9, 16], u'text': u'Bobble'}, {u'indices': [23, 30], u'text': u'Batman'}, {u'indices': [46, 53], u'text': u'Batman'}, {u'indices': [73, 79], u'text': u'Funko'}, {u'indices': [124, 130], u'text': u'Store'}, {u'indices': [131, 136], u'text': u'Mall'}]
neutral;25.07.2016 09:14;Potential   leaked online SDCC2016 SDCC lego LEGOSDCC PowerRangersMovie powerangers LEGODimensions LEGO;[{u'indices': [50, 59], u'text': u'SDCC2016'}, {u'indices': [60, 65], u'text': u'SDCC'}, {u'indices': [66, 71], u'text': u'lego'}, {u'indices': [72, 81], u'text': u'LEGOSDCC'}, {u'indices': [82, 100], u'text': u'PowerRangersMovie'}, {u'indices': [101, 113], u'text': u'powerangers'}, {u'indices': [114, 129], u'text': u'LEGODimensions'}, {u'indices': [130, 135], u'text': u'LEGO'}]
neutral;25.07.2016 09:08;"Retweeted Castle 12th Precinct (

Castle News: Nathan Fillion NerdHQ SDCC 2016 Con Man Panel... ";[{u'indices': [52, 59], u'text': u'Castle'}]
neutral;25.07.2016 09:13;"Retweeted Megan  SDCC (KomatsuMegan):

Not defending all the emails from DNCleak but this guy didn't account... ";[{u'indices': [75, 83], u'text': u'DNCleak'}]
neutral;25.07.2016 09:01;Rick and Morty does the Denver Allen court case at SDCC 2016 ;[]
neutral;25.07.2016 09:05;SDCC - Woman Woman 75: Full Panel ;[]
neutral;25.07.2016 09:02;SDCC 2016 SDCC Exclusive Hasbro Star Wars Black Series Obi Wan Comic Con ;[{u'indices': [0, 5], u'text': u'SDCC'}]
neutral;25.07.2016 09:16;SDCC 2016 SDCC Exclusive Marvel Legends The Raft Set Spiderman (loose) Action figure  ;[{u'indices': [0, 5], u'text': u'SDCC'}]
neutral;25.07.2016 09:00;"SDCC 2016: &amp;039;Spider-Man: Homecoming&amp;039; Introduces Its Villain marvelfan marv...  ";[{u'indices': [77, 87], u'text': u'marvelfan'}, {u'indices': [88, 93], u'text': u'marv'}]
